User_ID,Session_ID,Timestamp,Page_URL,Time_Spent_seconds,Clicks,Browser_Type,Device_Type,Article_Category,Article_Name,Interacted_Elements,Video_Views,Geo_Location
U003,7e21c1ea-f027-47c2-b972-a35badd8b067,2024-10-14 10:30:43,https://crossdevblog.com/article/67,19,147,Safari,Tablet,Entretenimiento,El poder de las comunidades de fanÃ¡ticos,4,images,"USA, New York"
U002,155f2639-e74e-4e57-a6a8-d44cabe67e6c,2024-09-13 17:59:34,https://crossdevblog.com/article/8,14,478,Chrome,Tablet,Deportes,El papel de los aficionados en el Ã©xito del equipo,1,forms,"Germany, Berlin"
U004,3439ce59-8f8d-4e6c-80af-066b6791c958,2024-11-16 20:00:31,https://crossdevblog.com/article/85,13,369,Safari,Tablet,Entretenimiento,Predicciones de la temporada de premios 2024,5,buttons,"UK, London"
U003,fb363912-560e-4ad3-948e-9fd5bcfbcac0,2024-01-07 02:29:44,https://crossdevblog.com/article/58,20,440,Safari,Desktop,Politica,El futuro de las campaÃ±as polÃ­ticas,0,links,"Canada, Toronto"
U002,bd667b0c-e42c-47eb-b0d9-215590780d71,2024-04-04 12:46:01,https://crossdevblog.com/article/30,17,306,Safari,Mobile,Salud,Los Ãºltimos avances en la investigaciÃ³n del cÃ¡ncer,5,forms,"Germany, Berlin"
U004,41ccf575-b41a-4a82-b242-57eee7a50bd6,2024-03-12 10:32:17,https://crossdevblog.com/article/37,11,481,Edge,Mobile,Salud,Remedios naturales para dolencias comunes,5,images,"Colombia, Bogota"
U003,ce022f0d-4766-46c3-9729-6af7fe89f98f,2024-01-10 20:03:21,https://crossdevblog.com/article/23,1,284,Safari,Mobile,Tecnologia,El papel de la Ã©tica en el desarrollo de IA,3,links,"USA, New York"
U004,04300db3-3875-4804-ae77-73e73333c52f,2024-11-10 20:17:26,https://crossdevblog.com/article/60,1,481,Edge,Tablet,Politica,El futuro de las campaÃ±as polÃ­ticas,3,images,"USA, New York"
U004,1e65d364-db88-4173-a714-060426eb5c27,2024-05-18 03:47:35,https://crossdevblog.com/article/12,7,135,Safari,Desktop,Ciencia,La ciencia detrÃ¡s de los desastres naturales,0,images,"USA, New York"
U004,085376ef-b577-4e39-aa91-de373d498fc3,2024-11-17 02:20:25,https://crossdevblog.com/article/27,20,108,Safari,Tablet,Tecnologia,Startups tecnolÃ³gicas a seguir en 2024,3,links,"UK, London"
U005,8c6f71af-2e8a-41b7-abd5-6964aff8cba0,2024-11-14 12:51:26,https://crossdevblog.com/article/39,16,102,Edge,Tablet,Ciencia,El debate Ã©tico en torno a la clonaciÃ³n,3,buttons,"UK, London"
U004,00fdfa63-7868-49c0-9b37-cd10b2b9f6b4,2024-01-19 05:51:17,https://crossdevblog.com/article/16,1,528,Edge,Desktop,Politica,CÃ³mo la polÃ­tica moldea la economÃ­a global,0,links,"Australia, Sydney"
U002,c2593fcc-7479-4560-8bbc-bf5262c69bf3,2024-01-27 09:49:11,https://crossdevblog.com/article/97,4,290,Firefox,Mobile,Politica,Entendiendo la nueva ley de inmigraciÃ³n,0,videos,"Australia, Sydney"
U002,5e0542e2-6393-4e2a-9e92-c7a50dbe2286,2024-03-11 03:33:32,https://crossdevblog.com/article/22,7,167,Edge,Desktop,Ciencia,Descubrimientos en el campo de la paleontologÃ­a,1,buttons,"USA, New York"
U005,9f2802b3-6d3c-4a6d-b1b1-c67512aa059b,2024-10-07 07:02:37,https://crossdevblog.com/article/63,5,377,Firefox,Tablet,Tecnologia,CÃ³mo la impresiÃ³n 3D estÃ¡ revolucionando la fabricaciÃ³n,1,multimedia,"Germany, Berlin"
U005,0b59b8c8-5f5c-4f82-929c-6b8da020b55a,2024-09-02 21:16:06,https://crossdevblog.com/article/72,18,385,Chrome,Mobile,Politica,El futuro de las campaÃ±as polÃ­ticas,5,images,"Colombia, Bogota"
U005,b22daa6f-ca90-4616-bb95-737425584519,2024-03-02 08:32:08,https://crossdevblog.com/article/3,13,555,Firefox,Tablet,Ciencia,La ciencia detrÃ¡s de los desastres naturales,1,links,"USA, New York"
U002,57081bc8-aaa1-4d55-b700-c48e0b845e2d,2024-04-05 14:33:36,https://crossdevblog.com/article/48,8,392,Firefox,Mobile,Entretenimiento,PrÃ³ximas producciones teatrales que no te puedes perder,2,forms,"UK, London"
U002,01c1e887-fa8f-4139-bee2-a37805b3b0e7,2024-08-09 09:31:45,https://crossdevblog.com/article/86,19,14,Chrome,Mobile,Deportes,El papel de los aficionados en el Ã©xito del equipo,1,multimedia,"Australia, Sydney"
U001,3d6a4e4d-c447-4979-ab63-d26074500a7b,2024-09-25 09:23:33,https://crossdevblog.com/article/85,10,169,Firefox,Desktop,Salud,Los beneficios de los exÃ¡menes mÃ©dicos regulares,1,multimedia,"Germany, Berlin"
U001,4b12c8fb-a7fd-4220-b452-3bbde49a1315,2024-04-12 10:26:06,https://crossdevblog.com/article/60,17,309,Chrome,Tablet,Negocios,Crowdfunding: Una nueva era de financiamiento empresarial,4,images,"USA, New York"
U004,7994e5b8-e939-494b-87b7-807491b12acd,2024-11-22 08:29:38,https://crossdevblog.com/article/60,6,181,Edge,Mobile,Negocios,El futuro del comercio electrÃ³nico,4,videos,"Germany, Berlin"
U002,a02a557f-490c-447b-9064-ccfbb2581e7f,2024-04-02 06:04:28,https://crossdevblog.com/article/39,1,495,Chrome,Tablet,Ciencia,CÃ³mo la actividad humana afecta a los ecosistemas,5,videos,"Canada, Toronto"
U001,d6ef03f7-575e-4b65-a689-35d3ab3d4ff9,2024-02-18 10:20:54,https://crossdevblog.com/article/35,5,576,Safari,Desktop,Ciencia,El futuro de la ediciÃ³n genÃ©tica,1,forms,"Australia, Sydney"
U001,52e106c2-fa4f-47a7-b6e2-04f8f3bc6187,2024-10-30 21:26:20,https://crossdevblog.com/article/66,7,62,Chrome,Tablet,Negocios,CÃ³mo la IA estÃ¡ transformando el mundo empresarial,1,multimedia,"Australia, Sydney"
U004,c289fdfe-c2fc-4cce-89e7-d1df4908628a,2024-07-16 00:24:09,https://crossdevblog.com/article/79,2,208,Edge,Desktop,Deportes,Dentro del mundo de la nataciÃ³n competitiva,4,multimedia,"Australia, Sydney"
U005,2673a27c-f85b-4604-b458-7699e8b412d5,2024-04-20 09:20:08,https://crossdevblog.com/article/22,14,321,Chrome,Desktop,Negocios,DesafÃ­os de la cadena de suministro global,2,videos,"Canada, Toronto"
U005,cc824623-0769-44ac-89fa-2cad683b14d3,2024-02-24 23:05:01,https://crossdevblog.com/article/14,12,554,Chrome,Tablet,Deportes,La ciencia detrÃ¡s del rendimiento mÃ¡ximo,5,buttons,"UK, London"
U003,b42b993d-6f9a-4897-9b56-fa28464878e6,2024-12-13 16:47:20,https://crossdevblog.com/article/94,3,414,Safari,Mobile,Politica,Entendiendo la nueva ley de inmigraciÃ³n,4,images,"Canada, Toronto"
U003,2163702e-4ef9-45c7-91fb-d26c3484c931,2024-01-08 19:30:21,https://crossdevblog.com/article/28,7,394,Edge,Tablet,Entretenimiento,El auge del cine internacional,3,multimedia,"UK, London"
U001,3de3e000-992d-4cf7-8e7c-2a7c85165b05,2024-07-16 08:00:16,https://crossdevblog.com/article/1,11,155,Edge,Mobile,Negocios,TransformaciÃ³n digital en industrias tradicionales,5,images,"UK, London"
U005,06425e30-1823-40c1-98d8-d6791b09f289,2024-10-10 00:38:01,https://crossdevblog.com/article/89,1,395,Safari,Desktop,Politica,PolÃ­tica climÃ¡tica en acciÃ³n,1,videos,"Colombia, Bogota"
U003,f0fc6d88-66ea-4bf7-a42b-e3f8ce680667,2024-02-14 15:12:08,https://crossdevblog.com/article/70,8,278,Firefox,Tablet,Tecnologia,La evoluciÃ³n de los smartphones,3,buttons,"Germany, Berlin"
U005,43e14328-8b81-4d80-b826-b7a88bfdba1b,2024-03-31 22:38:58,https://crossdevblog.com/article/15,12,331,Chrome,Desktop,Negocios,CÃ³mo crear una estrategia empresarial ganadora,0,multimedia,"USA, New York"
U005,bec6e929-8b9a-4351-af3e-2ca49c9cca1a,2024-06-15 02:24:52,https://crossdevblog.com/article/50,17,180,Chrome,Mobile,Politica,OpiniÃ³n pÃºblica y formulaciÃ³n de polÃ­ticas,3,images,"Colombia, Bogota"
U004,a4e316ee-066a-4b17-8595-0b7b22a2aa1f,2024-08-18 14:42:35,https://crossdevblog.com/article/55,13,579,Chrome,Mobile,Deportes,El negocio de los patrocinios deportivos,3,videos,"Germany, Berlin"
U005,7c450000-042c-4ee1-b77a-8fe4be07a154,2024-06-16 23:59:17,https://crossdevblog.com/article/11,3,496,Firefox,Tablet,Negocios,El futuro del comercio electrÃ³nico,0,multimedia,"Colombia, Bogota"
U004,9f083ab1-ba89-4dc4-b5d1-b257077e602a,2024-09-20 12:09:00,https://crossdevblog.com/article/16,12,101,Chrome,Tablet,Ciencia,Avances en la tecnologÃ­a mÃ©dica,1,links,"Canada, Toronto"
U002,7aaba3ba-923f-46b2-94b0-6e74edf78df1,2024-11-08 00:02:50,https://crossdevblog.com/article/13,3,496,Chrome,Mobile,Politica,CÃ³mo la polÃ­tica moldea la economÃ­a global,1,forms,"Canada, Toronto"
U005,ebad051a-7046-49b1-883f-76514b9e9832,2024-08-20 17:19:52,https://crossdevblog.com/article/35,15,398,Chrome,Desktop,Tecnologia,CÃ³mo la impresiÃ³n 3D estÃ¡ revolucionando la fabricaciÃ³n,5,images,"Germany, Berlin"
U004,6619f9b9-c9eb-4ef4-a09a-ce30768fa46e,2024-07-03 18:10:52,https://crossdevblog.com/article/99,16,297,Chrome,Desktop,Tecnologia,Autos autÃ³nomos: Una nueva era en el transporte,0,forms,"Australia, Sydney"
U001,fd8ca5ab-e243-4c31-855b-44aae27bfcdf,2024-11-18 08:54:49,https://crossdevblog.com/article/83,8,68,Safari,Tablet,Deportes,La ciencia detrÃ¡s del rendimiento mÃ¡ximo,4,links,"Canada, Toronto"
U005,9745d224-2bdc-4fe9-b2c7-f8c869bccdac,2024-07-21 11:44:39,https://crossdevblog.com/article/53,5,425,Edge,Tablet,Deportes,El negocio de los patrocinios deportivos,5,buttons,"Canada, Toronto"
U004,819c23c4-f8bd-4a92-91b6-6244b854a92f,2024-09-15 01:26:11,https://crossdevblog.com/article/67,17,388,Safari,Tablet,Politica,El impacto de las polÃ­ticas comerciales globales,5,images,"USA, New York"
U001,e27c197f-c658-4e28-b058-7d5182643b1a,2024-08-21 00:45:27,https://crossdevblog.com/article/57,18,226,Edge,Desktop,Negocios,El impacto de la inflaciÃ³n en los mercados globales,3,videos,"Australia, Sydney"
U004,6aa05977-4bfb-40d9-8dd3-8ae06b1afa74,2024-02-20 18:00:08,https://crossdevblog.com/article/91,1,126,Chrome,Mobile,Politica,Descifrando las nuevas leyes fiscales,1,forms,"UK, London"
