User_ID,Session_ID,Timestamp,Page_URL,Time_Spent_seconds,Clicks,Browser_Type,Device_Type,Article_Category,Article_Name,Interacted_Elements,Video_Views,Geo_Location
U004,417d8373-3eca-4bcd-a8d3-bbc937caa1de,2024-10-08 10:42:46,https://crossdevblog.com/article/91,20,539,Chrome,Tablet,Salud,Los beneficios de los exÃ¡menes mÃ©dicos regulares,0,images,"Colombia, Bogota"
U001,61bbbc42-9d2f-4e22-8f7d-3f543dd2d984,2024-02-04 00:49:03,https://crossdevblog.com/article/54,20,228,Firefox,Mobile,Ciencia,Los Ãºltimos avances en la exploraciÃ³n espacial,2,images,"Australia, Sydney"
U002,cd30ef6c-d89a-44cd-bdf2-06b4d011d46e,2024-03-14 06:03:33,https://crossdevblog.com/article/67,3,498,Firefox,Mobile,Salud,Las principales tendencias de fitness en 2024,3,buttons,"Australia, Sydney"
U002,a6f7f816-21e9-4f5a-8d87-85d6ec352563,2024-11-22 04:33:16,https://crossdevblog.com/article/28,18,577,Edge,Mobile,Deportes,La popularidad global del cricket,5,buttons,"Colombia, Bogota"
U001,7a397395-f087-4b4e-94f3-fa1336eca9c6,2024-02-22 00:15:46,https://crossdevblog.com/article/35,5,454,Chrome,Mobile,Deportes,La popularidad global del cricket,4,multimedia,"USA, New York"
U002,31eb7f35-01a0-4d9b-a3cf-16fc91f41260,2024-04-02 02:39:31,https://crossdevblog.com/article/17,7,565,Edge,Mobile,Deportes,Estrellas emergentes en el fÃºtbol,4,buttons,"Australia, Sydney"
U005,b659aa13-1b3c-41c8-b9fe-07ba57e10f0b,2024-03-11 14:34:48,https://crossdevblog.com/article/89,9,555,Chrome,Mobile,Tecnologia,Hogares inteligentes: Â¿Conveniencia o riesgo de seguridad?,1,videos,"USA, New York"
U004,b891c4e6-4557-4f21-96bf-4d9f5698b14b,2024-10-14 20:07:19,https://crossdevblog.com/article/66,14,496,Chrome,Desktop,Politica,LÃ­deres emergentes del maÃ±ana,2,buttons,"Australia, Sydney"
U001,a6ea0b98-7a01-4446-a88f-62e4dd815ff1,2024-06-14 13:20:11,https://crossdevblog.com/article/54,20,555,Chrome,Tablet,Negocios,Crowdfunding: Una nueva era de financiamiento empresarial,2,multimedia,"Australia, Sydney"
U003,a2a9fdcb-64da-4037-90ed-1df543696c7c,2024-08-05 17:00:40,https://crossdevblog.com/article/90,13,184,Chrome,Desktop,Salud,Rutinas de ejercicio para un corazÃ³n saludable,4,images,"USA, New York"
U004,a114bccd-825b-45f9-ad4b-681cf0cc9d96,2024-08-10 23:30:48,https://crossdevblog.com/article/14,10,352,Edge,Mobile,Politica,Tensiones geopolÃ­ticas en el Medio Oriente,0,videos,"USA, New York"
U003,4d3122d6-951f-42eb-91c5-bc2185e00134,2024-05-14 17:52:41,https://crossdevblog.com/article/46,9,373,Firefox,Desktop,Salud,La conexiÃ³n entre la salud mental y fÃ­sica,2,images,"USA, New York"
U002,4da35283-e1cd-4ddf-a5de-ba99d8ca417b,2024-09-13 07:10:19,https://crossdevblog.com/article/94,14,32,Edge,Desktop,Politica,LÃ­deres emergentes del maÃ±ana,0,buttons,"Canada, Toronto"
U004,b452b1ec-ba9c-4399-a5e0-e2abf95901f1,2024-12-01 19:27:52,https://crossdevblog.com/article/66,15,486,Chrome,Mobile,Salud,Los beneficios de los exÃ¡menes mÃ©dicos regulares,1,buttons,"Colombia, Bogota"
U002,2558276e-179f-4880-9572-c70b6cea17b0,2024-04-17 10:18:58,https://crossdevblog.com/article/96,1,182,Chrome,Mobile,Negocios,Fusiones y adquisiciones en el sector tecnolÃ³gico,1,multimedia,"Australia, Sydney"
U004,0c6134d3-d0fd-42c5-aaea-8445be1e90b4,2024-07-15 17:41:11,https://crossdevblog.com/article/79,2,313,Edge,Mobile,Deportes,CÃ³mo la tecnologÃ­a estÃ¡ cambiando el entrenamiento deportivo,3,forms,"USA, New York"
U002,7c48423c-a083-48da-bd85-a58b19982954,2024-02-03 18:44:29,https://crossdevblog.com/article/49,8,66,Edge,Desktop,Negocios,Navegando las regulaciones comerciales internacionales,3,forms,"USA, New York"
U001,72e1c044-1d6a-471a-bf48-ec4f72ed943a,2024-05-07 22:00:45,https://crossdevblog.com/article/39,20,103,Chrome,Mobile,Politica,Debatiendo la polÃ­tica de salud,1,buttons,"UK, London"
U005,ec1b4f1a-ed52-4471-aecb-2fb539b9dbe8,2024-10-19 20:42:34,https://crossdevblog.com/article/84,19,156,Chrome,Tablet,Politica,Enmiendas constitucionales: Pros y contras,4,forms,"UK, London"
U003,59818f14-c4d4-4441-b716-183d58345d5d,2024-01-21 05:59:16,https://crossdevblog.com/article/85,2,197,Firefox,Mobile,Tecnologia,Autos autÃ³nomos: Una nueva era en el transporte,0,links,"Colombia, Bogota"
U002,4bd27041-0f9d-48a6-a0d8-3f34a983580a,2024-06-27 11:18:45,https://crossdevblog.com/article/3,19,22,Chrome,Mobile,Salud,Comprendiendo la importancia de la hidrataciÃ³n,0,forms,"Australia, Sydney"
U004,152f5d6b-75f4-4290-aeb9-2263fddebd1d,2024-01-19 16:02:24,https://crossdevblog.com/article/72,19,92,Safari,Tablet,Entretenimiento,Reboots y remakes: La nueva tendencia de Hollywood,1,images,"Australia, Sydney"
U005,19c3d3fb-a8c9-46e5-b8e7-d8fe9a5a1d04,2024-08-08 17:16:22,https://crossdevblog.com/article/89,6,162,Safari,Mobile,Politica,El impacto de las polÃ­ticas comerciales globales,0,links,"Germany, Berlin"
U004,33ad4f8b-a5d7-4097-a088-18f6222edd8d,2024-07-02 11:07:50,https://crossdevblog.com/article/41,16,556,Chrome,Desktop,Entretenimiento,Las estrellas mÃ¡s grandes de Hollywood en 2024,1,images,"Canada, Toronto"
U005,5afc4adf-52b6-4c19-bc9b-03a9c4169cea,2024-11-24 11:41:25,https://crossdevblog.com/article/32,9,363,Firefox,Desktop,Salud,Manejo de la diabetes a travÃ©s de la dieta,4,links,"Canada, Toronto"
U005,195af41c-03ea-4351-b578-d6359d766245,2024-02-27 05:20:42,https://crossdevblog.com/article/68,5,203,Safari,Desktop,Negocios,Por quÃ© la educaciÃ³n financiera es clave para el Ã©xito,0,multimedia,"Canada, Toronto"
U003,1333c98d-7bc9-41fb-b9b2-b30ad0819f52,2024-06-20 19:25:19,https://crossdevblog.com/article/30,7,377,Chrome,Mobile,Tecnologia,El papel de la Ã©tica en el desarrollo de IA,0,videos,"Australia, Sydney"
U005,4d3b7ff9-ea42-4b10-89da-0cbafc99b5cf,2024-04-23 21:39:14,https://crossdevblog.com/article/60,15,549,Firefox,Desktop,Negocios,La importancia del networking para emprendedores,2,images,"Colombia, Bogota"
U002,b02d3be4-38b6-408d-b5e9-74f52d064f5f,2024-10-14 03:44:11,https://crossdevblog.com/article/44,6,241,Safari,Tablet,Salud,Remedios naturales para dolencias comunes,4,images,"UK, London"
U005,15c588e9-f080-4a81-b8e4-8ab3acb35fe9,2024-05-14 19:01:04,https://crossdevblog.com/article/18,9,335,Firefox,Mobile,Ciencia,Descubrimientos en el campo de la paleontologÃ­a,3,buttons,"Australia, Sydney"
U005,2ed1df7d-e5f4-4fab-9784-c4d481af33a4,2024-11-27 21:45:31,https://crossdevblog.com/article/51,4,544,Edge,Desktop,Politica,La participaciÃ³n electoral y su importancia,0,forms,"UK, London"
U003,40b669b8-85d9-4abb-9d49-f78e23da9a7e,2024-06-19 07:16:27,https://crossdevblog.com/article/7,4,571,Safari,Desktop,Entretenimiento,CÃ³mo han cambiado los programas de televisiÃ³n en la Ãºltima dÃ©cada,0,videos,"Canada, Toronto"
U004,d7fd34d0-9a3e-46c0-a40b-20e5669eff83,2024-03-30 19:25:08,https://crossdevblog.com/article/83,15,355,Firefox,Tablet,Politica,Una mirada a los movimientos polÃ­ticos globales,5,multimedia,"Canada, Toronto"
U005,0f0f19e6-81b7-4477-8416-db7f096674dc,2024-12-05 11:41:19,https://crossdevblog.com/article/89,2,516,Chrome,Mobile,Salud,Enfoques holÃ­sticos en la atenciÃ³n mÃ©dica,3,forms,"Germany, Berlin"
U005,cb66f136-ced5-4113-a9e2-728542eb52c1,2024-12-30 20:40:24,https://crossdevblog.com/article/23,16,61,Chrome,Desktop,Deportes,La ciencia detrÃ¡s del rendimiento mÃ¡ximo,3,images,"Germany, Berlin"
U002,26637c84-51d3-468e-990d-ba05fdc9bc94,2024-07-05 15:05:46,https://crossdevblog.com/article/93,6,333,Safari,Mobile,Politica,El futuro de las campaÃ±as polÃ­ticas,3,links,"UK, London"
U001,bef491e9-e3f9-46ec-a9ae-e98431c9593d,2024-09-19 08:31:11,https://crossdevblog.com/article/52,9,106,Safari,Desktop,Ciencia,La bÃºsqueda de vida extraterrestre,4,multimedia,"Australia, Sydney"
U004,ae361530-c1d0-4ef1-a1ae-79282b73ccf0,2024-12-23 06:03:16,https://crossdevblog.com/article/74,12,396,Chrome,Desktop,Tecnologia,Hogares inteligentes: Â¿Conveniencia o riesgo de seguridad?,0,images,"Australia, Sydney"
U005,f0e93343-422e-40ad-99a9-a464e4fa9373,2024-10-28 23:57:44,https://crossdevblog.com/article/38,16,77,Firefox,Desktop,Salud,Rutinas de ejercicio para un corazÃ³n saludable,2,multimedia,"UK, London"
U005,17259f3e-241d-4572-a913-794d43e6c0e1,2024-08-14 13:13:31,https://crossdevblog.com/article/54,6,458,Firefox,Tablet,Salud,La ciencia de la longevidad,5,videos,"UK, London"
U002,df726a72-29a9-4f0c-b0c6-4ca7893308cd,2024-08-02 00:34:44,https://crossdevblog.com/article/22,11,442,Safari,Tablet,Entretenimiento,El auge del cine internacional,1,videos,"Germany, Berlin"
U005,b4e4e3be-a949-4832-85bf-f006f7d625a8,2024-08-05 03:14:28,https://crossdevblog.com/article/3,20,598,Firefox,Desktop,Tecnologia,Avances en tecnologÃ­a verde,4,buttons,"Colombia, Bogota"
U001,4998a3a3-0ce8-4440-97d8-b80c243c63f6,2024-08-26 09:27:21,https://crossdevblog.com/article/41,11,447,Edge,Mobile,Deportes,AnalÃ­tica deportiva: El cambio de juego,5,multimedia,"Australia, Sydney"
U003,0a558d19-9a91-4bd3-8ad4-37885fcffc23,2024-09-23 23:39:12,https://crossdevblog.com/article/17,19,208,Edge,Mobile,Negocios,CÃ³mo fomentar la innovaciÃ³n en el lugar de trabajo,1,buttons,"Germany, Berlin"
U005,5297d4d9-de16-4ea0-8d25-8713a69486c8,2024-04-30 22:27:34,https://crossdevblog.com/article/85,5,218,Firefox,Mobile,Tecnologia,Realidad aumentada en la vida cotidiana,4,buttons,"UK, London"
U003,9e79f24c-ead2-449c-9956-d15f67b520fe,2024-02-02 08:37:33,https://crossdevblog.com/article/57,4,402,Chrome,Desktop,Deportes,Jugadores clave a seguir en la NBA,1,multimedia,"UK, London"
U004,5bd74c9c-214f-4028-bff5-4357cb6436ec,2024-02-02 03:56:29,https://crossdevblog.com/article/10,14,271,Edge,Mobile,Salud,El auge de los rastreadores de fitness,4,videos,"UK, London"
U003,f655b811-6d7f-4a81-885f-a1dd492a792f,2024-02-20 23:10:02,https://crossdevblog.com/article/34,11,229,Firefox,Desktop,Negocios,El impacto de la inflaciÃ³n en los mercados globales,2,links,"Germany, Berlin"
U005,e027e854-413d-4dc9-b9cf-c35ea819247d,2024-11-01 15:11:39,https://crossdevblog.com/article/88,7,345,Safari,Desktop,Negocios,TransformaciÃ³n digital en industrias tradicionales,1,forms,"Colombia, Bogota"
U001,01b93ed3-c7f7-4b1f-9164-7d8370e20910,2024-06-06 21:13:58,https://crossdevblog.com/article/78,11,134,Firefox,Desktop,Tecnologia,El auge de la computaciÃ³n cuÃ¡ntica,5,buttons,"Australia, Sydney"
U001,46d08e40-5494-40d8-9b66-1c8bafb91d84,2024-01-04 05:30:49,https://crossdevblog.com/article/84,10,143,Firefox,Mobile,Salud,La conexiÃ³n entre la salud mental y fÃ­sica,5,multimedia,"UK, London"
U004,92a216e0-dd61-4f74-b2b3-7447cea3070f,2024-09-02 02:14:34,https://crossdevblog.com/article/19,4,265,Firefox,Desktop,Tecnologia,El papel de la Ã©tica en el desarrollo de IA,0,multimedia,"Canada, Toronto"
U001,80b7ace7-2e83-46b7-a261-f1f45fb54037,2024-02-25 23:26:15,https://crossdevblog.com/article/90,11,275,Firefox,Mobile,Deportes,CÃ³mo la tecnologÃ­a estÃ¡ cambiando el entrenamiento deportivo,1,images,"Canada, Toronto"
U005,fffad897-3316-449b-987a-c6cbf601b8d9,2024-05-13 08:19:34,https://crossdevblog.com/article/58,15,503,Chrome,Desktop,Salud,Los Ãºltimos avances en la investigaciÃ³n del cÃ¡ncer,5,images,"UK, London"
U005,974ca79f-2854-45e8-a397-d49c30c715a8,2024-06-06 08:17:42,https://crossdevblog.com/article/76,2,179,Safari,Desktop,Entretenimiento,Predicciones de la temporada de premios 2024,1,multimedia,"Canada, Toronto"
