User_ID,Session_ID,Timestamp,Page_URL,Time_Spent_seconds,Clicks,Browser_Type,Device_Type,Article_Category,Article_Name,Interacted_Elements,Video_Views,Geo_Location
U004,efef1ba7-17fe-4fd1-8137-7f0a8910d99b,2024-01-19 08:18:08,https://crossdevblog.com/article/9,15,223,Firefox,Tablet,Negocios,La importancia del networking para emprendedores,0,buttons,"Canada, Toronto"
U004,a69f3172-29e3-450e-b045-2b3dbc5be6db,2024-02-10 16:05:01,https://crossdevblog.com/article/27,2,582,Safari,Desktop,Deportes,La ciencia detrÃ¡s del rendimiento mÃ¡ximo,1,forms,"USA, New York"
U005,1d6f58bf-757c-4a9f-91a9-b6ec8f1aebe2,2024-07-03 07:52:53,https://crossdevblog.com/article/22,8,547,Chrome,Desktop,Deportes,El negocio de los patrocinios deportivos,5,images,"Germany, Berlin"
U004,ddc5e007-d308-49da-8057-f13025a59e3e,2024-10-27 00:21:36,https://crossdevblog.com/article/24,14,531,Safari,Mobile,Ciencia,Explorando el ocÃ©ano profundo: Nuevos descubrimientos,0,buttons,"Canada, Toronto"
U003,5282aed6-05ee-412f-a992-033519413210,2024-12-21 05:25:39,https://crossdevblog.com/article/75,19,555,Edge,Mobile,Negocios,Fusiones y adquisiciones en el sector tecnolÃ³gico,1,images,"Canada, Toronto"
U004,47e41b2c-1b88-49bc-8cf8-1e6aabf4be8d,2024-05-17 15:11:59,https://crossdevblog.com/article/10,10,330,Chrome,Desktop,Ciencia,Nuevos avances en energÃ­a renovable,0,forms,"Colombia, Bogota"
U003,f67755ac-c2c5-4a67-bfb9-2e3e390201f8,2024-08-31 04:08:14,https://crossdevblog.com/article/38,20,237,Firefox,Desktop,Tecnologia,El papel de la Ã©tica en el desarrollo de IA,4,multimedia,"Australia, Sydney"
U005,9f562bc3-6d4b-4a67-8f90-07b358f8ee8f,2024-12-05 04:55:08,https://crossdevblog.com/article/97,9,411,Firefox,Tablet,Entretenimiento,El papel de la diversidad en el entretenimiento,5,multimedia,"UK, London"
U003,f1abe58d-7e9c-41d9-a36a-68b4ce65b82d,2024-06-18 02:07:11,https://crossdevblog.com/article/24,14,60,Safari,Mobile,Entretenimiento,Guerra de streaming: Netflix vs. competidores,4,forms,"UK, London"
U004,29e6201e-9d63-46ac-834a-c33a5199dbf4,2024-02-05 05:30:10,https://crossdevblog.com/article/67,1,199,Safari,Tablet,Ciencia,Explorando el ocÃ©ano profundo: Nuevos descubrimientos,5,links,"Canada, Toronto"
U002,b4a73b64-3f6e-4e93-a8d8-c1e972243ee2,2024-05-24 06:19:08,https://crossdevblog.com/article/37,10,237,Safari,Mobile,Salud,CÃ³mo manejar el dolor crÃ³nico,5,buttons,"Australia, Sydney"
U005,15d5b73f-bd09-4161-ab9c-e0662dd06d1f,2024-09-14 05:49:08,https://crossdevblog.com/article/30,6,428,Edge,Tablet,Negocios,CÃ³mo crear una estrategia empresarial ganadora,5,images,"USA, New York"
U005,d7944f63-de92-4841-ba57-41c1c5d93550,2024-06-23 14:23:14,https://crossdevblog.com/article/53,5,449,Firefox,Desktop,Entretenimiento,Guerra de streaming: Netflix vs. competidores,3,forms,"UK, London"
U004,1dc88849-649b-4cac-81cd-63e3a8ef3965,2024-10-20 17:21:36,https://crossdevblog.com/article/45,6,432,Edge,Mobile,Tecnologia,Privacidad de datos en la era digital,5,links,"Australia, Sydney"
U003,00e36c84-83be-45a2-84df-ff511bcd912b,2024-01-21 14:08:24,https://crossdevblog.com/article/74,7,219,Chrome,Tablet,Entretenimiento,CÃ³mo han cambiado los programas de televisiÃ³n en la Ãºltima dÃ©cada,1,multimedia,"Canada, Toronto"
U004,e31260ce-9bfa-4f57-a50e-35ff1bed2918,2024-11-12 19:29:15,https://crossdevblog.com/article/97,2,207,Chrome,Mobile,Negocios,CÃ³mo fomentar la innovaciÃ³n en el lugar de trabajo,4,multimedia,"Colombia, Bogota"
U004,86214903-ddf4-4bb2-ade0-61cc3af94de0,2024-11-12 10:10:10,https://crossdevblog.com/article/96,3,544,Edge,Mobile,Politica,El impacto de las polÃ­ticas comerciales globales,0,images,"UK, London"
U005,eab2cbb8-4f87-4788-bf54-02d7e99fe225,2024-01-01 16:36:02,https://crossdevblog.com/article/18,16,27,Safari,Mobile,Ciencia,CÃ³mo la IA estÃ¡ revolucionando la investigaciÃ³n cientÃ­fica,1,images,"Germany, Berlin"
U001,ef141408-2096-48b5-bb28-5c78bef9a0e8,2024-05-19 23:29:14,https://crossdevblog.com/article/99,6,249,Safari,Tablet,Salud,TÃ©cnicas de mindfulness para reducir el estrÃ©s,2,forms,"UK, London"
U005,f51a9d61-d04a-4dcb-8559-abbaa49e2579,2024-02-07 07:23:41,https://crossdevblog.com/article/30,14,82,Edge,Desktop,Ciencia,El papel de las matemÃ¡ticas en la vida cotidiana,2,videos,"Colombia, Bogota"
U003,c50c6b98-e3af-4215-b6cb-0cb84209b42d,2024-03-10 03:57:39,https://crossdevblog.com/article/24,6,158,Chrome,Mobile,Ciencia,El futuro de la ediciÃ³n genÃ©tica,0,videos,"UK, London"
U002,7b69836b-2194-43fa-bee2-f17e7ccc36f9,2024-08-31 02:16:37,https://crossdevblog.com/article/33,4,536,Safari,Desktop,Tecnologia,Amenazas de ciberseguridad en 2024,0,videos,"Australia, Sydney"
U003,d1ebf886-c95f-4246-975c-2bda423536a3,2024-07-06 14:56:20,https://crossdevblog.com/article/59,7,134,Edge,Mobile,Politica,Una mirada a los movimientos polÃ­ticos globales,4,videos,"Canada, Toronto"
U005,563fa2a2-40ed-42c1-9889-2ffcb3387b5c,2024-09-25 07:03:37,https://crossdevblog.com/article/99,3,149,Chrome,Mobile,Tecnologia,El auge de la computaciÃ³n cuÃ¡ntica,4,links,"USA, New York"
U004,65c6ba09-7589-4d99-b417-0c3e8c18c0cb,2024-06-02 19:11:29,https://crossdevblog.com/article/9,8,453,Safari,Desktop,Ciencia,Explorando los misterios de los agujeros negros,2,images,"UK, London"
U003,860e97fa-72a5-413d-a96e-a2030b477ba8,2024-11-17 22:27:21,https://crossdevblog.com/article/21,13,227,Safari,Mobile,Negocios,Navegando las regulaciones comerciales internacionales,4,multimedia,"Germany, Berlin"
U001,e6740edb-cffd-4cf7-9552-e783b8779558,2024-04-28 18:08:10,https://crossdevblog.com/article/38,15,599,Edge,Mobile,Salud,El auge de los rastreadores de fitness,1,images,"Australia, Sydney"
U004,985c8502-63f6-4d49-9a95-82d8dfd25e2a,2024-03-02 13:13:43,https://crossdevblog.com/article/64,14,439,Safari,Desktop,Negocios,CÃ³mo fomentar la innovaciÃ³n en el lugar de trabajo,4,buttons,"Australia, Sydney"
U002,1f8987e1-c9f3-45bc-ad1c-7844989d914b,2024-02-12 04:49:48,https://crossdevblog.com/article/98,16,537,Edge,Tablet,Entretenimiento,Reboots y remakes: La nueva tendencia de Hollywood,5,buttons,"Germany, Berlin"
U002,22543013-b49f-4bcd-9931-cdfcda96d093,2024-04-21 21:26:51,https://crossdevblog.com/article/82,20,450,Edge,Desktop,Entretenimiento,Las 10 mejores pelÃ­culas para ver en 2024,3,images,"Germany, Berlin"
U004,a9272c5e-dc05-46c0-95af-82a3ad92ea17,2024-11-28 01:13:08,https://crossdevblog.com/article/1,18,599,Firefox,Mobile,Negocios,Navegando las regulaciones comerciales internacionales,3,multimedia,"USA, New York"
U004,5a50b26a-9cd1-4071-9c63-23822c4d659f,2024-04-14 13:49:16,https://crossdevblog.com/article/27,7,125,Firefox,Mobile,Salud,La conexiÃ³n entre la salud mental y fÃ­sica,3,forms,"UK, London"
U004,c79a97e3-b689-40f9-8584-b8c5cc7186b3,2024-11-22 13:56:05,https://crossdevblog.com/article/81,1,481,Firefox,Mobile,Salud,Enfoques holÃ­sticos en la atenciÃ³n mÃ©dica,5,images,"USA, New York"
U001,c2130156-ebd7-4a5b-82b6-5be2e9627902,2024-09-09 16:29:03,https://crossdevblog.com/article/29,20,176,Chrome,Tablet,Politica,PolÃ­tica climÃ¡tica en acciÃ³n,3,multimedia,"USA, New York"
U003,c9bf31b6-65f4-4e3b-87a5-1d7f073c31f5,2024-10-05 13:51:46,https://crossdevblog.com/article/59,19,43,Firefox,Tablet,Politica,DesafÃ­os de la democracia moderna,5,forms,"Colombia, Bogota"
U005,85250f29-07ca-4cb6-8b32-eebfb022e1d8,2024-05-22 02:04:26,https://crossdevblog.com/article/50,13,566,Firefox,Desktop,Entretenimiento,Dentro del mundo de la mÃºsica indie,2,videos,"Australia, Sydney"
U002,c14c9ccc-0875-4869-b81e-6b3ac782360b,2024-06-12 15:14:53,https://crossdevblog.com/article/16,4,587,Safari,Tablet,Deportes,Dentro del mundo de la nataciÃ³n competitiva,2,multimedia,"Germany, Berlin"
U004,47244463-6f65-4582-9741-fd365dbdcc1d,2024-01-23 22:12:31,https://crossdevblog.com/article/81,5,242,Edge,Desktop,Ciencia,La ciencia detrÃ¡s de los desastres naturales,5,multimedia,"UK, London"
U004,aef6028b-f408-44f2-b0d2-0e36d04aef98,2024-11-22 20:22:44,https://crossdevblog.com/article/72,14,272,Edge,Tablet,Entretenimiento,El futuro de la realidad virtual en el entretenimiento,2,forms,"Colombia, Bogota"
U003,832c5420-f15b-4778-bd0a-8f37c2d13a38,2024-12-28 09:05:59,https://crossdevblog.com/article/24,15,445,Edge,Desktop,Deportes,El negocio de los patrocinios deportivos,0,multimedia,"USA, New York"
