User_ID,Session_ID,Timestamp,Page_URL,Time_Spent_seconds,Clicks,Browser_Type,Device_Type,Article_Category,Article_Name,Interacted_Elements,Video_Views,Geo_Location
U004,8b62e4e9-afb2-4056-88b8-2474a58c20a2,2024-11-15 07:07:52,https://crossdevblog.com/article/69,17,420,Safari,Tablet,Ciencia,CÃ³mo la IA estÃ¡ revolucionando la investigaciÃ³n cientÃ­fica,4,videos,"Australia, Sydney"
U005,00cedbbe-d338-4edf-b968-5ea45bcc3bbf,2024-04-19 04:27:07,https://crossdevblog.com/article/14,7,446,Chrome,Desktop,Negocios,Navegando las regulaciones comerciales internacionales,1,buttons,"Australia, Sydney"
U005,b5796e96-8fab-479e-b9b5-ed60aa21912d,2024-06-10 14:25:44,https://crossdevblog.com/article/69,18,55,Safari,Tablet,Ciencia,Nuevos avances en energÃ­a renovable,2,forms,"USA, New York"
U004,86d62ce1-87a7-477f-92a6-8358549fa604,2024-04-13 00:42:51,https://crossdevblog.com/article/94,14,339,Chrome,Tablet,Negocios,El impacto de la inflaciÃ³n en los mercados globales,0,forms,"Germany, Berlin"
U001,5fa27c27-66f0-4b22-8b6c-1171fe2c4677,2024-04-20 07:25:10,https://crossdevblog.com/article/13,10,316,Edge,Desktop,Deportes,Los 10 mejores momentos del tenis del aÃ±o,1,links,"USA, New York"
U003,5eddfdf6-ab36-4cde-b342-f8baa3cfd525,2024-10-13 07:58:07,https://crossdevblog.com/article/91,20,548,Safari,Mobile,Salud,CÃ³mo el sueÃ±o afecta el bienestar general,1,videos,"Australia, Sydney"
U003,60700b92-81a4-4650-a38c-d4509c3dc37c,2024-07-06 16:34:12,https://crossdevblog.com/article/4,18,27,Firefox,Desktop,Ciencia,Entendiendo la fÃ­sica cuÃ¡ntica,5,images,"UK, London"
U002,5235af14-b2f4-48d1-8420-47780a1de331,2024-11-02 01:58:46,https://crossdevblog.com/article/19,17,566,Safari,Tablet,Tecnologia,RobÃ³tica en el cuidado de la salud,3,buttons,"Germany, Berlin"
U001,a2781f5e-ebb8-469c-9098-8480b4549c43,2024-08-09 17:46:42,https://crossdevblog.com/article/26,12,419,Firefox,Mobile,Ciencia,Explorando el ocÃ©ano profundo: Nuevos descubrimientos,4,multimedia,"USA, New York"
U004,ae073623-87b5-4f84-a135-809177a35d1b,2024-09-19 06:57:53,https://crossdevblog.com/article/53,20,183,Chrome,Mobile,Ciencia,El papel de las matemÃ¡ticas en la vida cotidiana,2,buttons,"USA, New York"
U001,49e95cfb-2b24-46ce-bd64-8eedd78d2c82,2024-03-21 02:11:02,https://crossdevblog.com/article/64,13,186,Chrome,Tablet,Entretenimiento,El poder de las comunidades de fanÃ¡ticos,1,videos,"Australia, Sydney"
U001,daaad66f-caec-439c-b2eb-bbffdf86a6af,2024-03-06 01:20:43,https://crossdevblog.com/article/90,19,144,Chrome,Tablet,Entretenimiento,Festivales de mÃºsica para ver este aÃ±o,2,videos,"USA, New York"
U005,fd1d8ca8-d32a-494f-bef9-d2a1907a0e57,2024-02-26 12:27:27,https://crossdevblog.com/article/49,9,66,Safari,Mobile,Salud,Las principales tendencias de fitness en 2024,1,videos,"Canada, Toronto"
U003,7ba27776-a6cf-48bc-a498-8a15e8b06d26,2024-04-14 14:15:17,https://crossdevblog.com/article/34,8,575,Firefox,Mobile,Ciencia,El papel de las matemÃ¡ticas en la vida cotidiana,5,buttons,"UK, London"
U003,1442d2bc-93fc-4371-8cb7-845afbd0a9e1,2024-06-18 08:07:09,https://crossdevblog.com/article/43,16,471,Firefox,Desktop,Salud,Comprendiendo la importancia de la hidrataciÃ³n,1,multimedia,"Germany, Berlin"
U002,4f060d1a-228a-4ee9-b89c-785836389806,2024-02-28 16:28:38,https://crossdevblog.com/article/89,10,49,Firefox,Desktop,Negocios,CÃ³mo crear una estrategia empresarial ganadora,5,buttons,"Colombia, Bogota"
U004,fa0e2b95-9888-449f-9b74-f9aeb0af0951,2024-02-18 23:24:11,https://crossdevblog.com/article/53,6,288,Firefox,Desktop,Tecnologia,El papel de la Ã©tica en el desarrollo de IA,4,multimedia,"Australia, Sydney"
U003,a3ca7b71-3a1d-4278-827d-1735b772815f,2024-05-06 21:12:09,https://crossdevblog.com/article/3,14,377,Edge,Mobile,Politica,Descifrando las nuevas leyes fiscales,3,links,"USA, New York"
U001,0e23491a-672b-481d-93bc-1c979adc5b34,2024-04-16 14:46:44,https://crossdevblog.com/article/96,19,501,Safari,Mobile,Negocios,Por quÃ© la educaciÃ³n financiera es clave para el Ã©xito,1,multimedia,"Colombia, Bogota"
U004,29170ce6-2b1b-473b-a39a-284b71746b6a,2024-06-11 05:38:18,https://crossdevblog.com/article/60,9,473,Chrome,Mobile,Negocios,CÃ³mo fomentar la innovaciÃ³n en el lugar de trabajo,2,videos,"Canada, Toronto"
U003,f3d66e41-dac3-437c-a48a-2941489e8509,2024-08-14 09:31:23,https://crossdevblog.com/article/99,15,299,Edge,Mobile,Politica,La participaciÃ³n electoral y su importancia,2,forms,"Colombia, Bogota"
U001,191b46bf-096d-4121-b5e5-2883402773a7,2024-05-07 22:41:54,https://crossdevblog.com/article/32,12,133,Firefox,Tablet,Salud,La ciencia de la longevidad,5,multimedia,"Germany, Berlin"
U003,3072b571-1275-4801-b067-43b97a4363ad,2024-04-17 16:09:29,https://crossdevblog.com/article/97,3,357,Firefox,Tablet,Politica,Sanciones internacionales y guerras comerciales,1,links,"Australia, Sydney"
U001,045b3e5e-6445-4711-925c-cf9bbf3b4993,2024-08-11 09:05:42,https://crossdevblog.com/article/58,3,201,Chrome,Tablet,Deportes,Un vistazo a las estrategias de la NFL,4,forms,"Colombia, Bogota"
U003,cc86a8fd-7649-474b-9411-da7efb9cc23f,2024-11-16 17:50:19,https://crossdevblog.com/article/63,4,33,Firefox,Desktop,Tecnologia,Realidad aumentada en la vida cotidiana,1,videos,"UK, London"
U005,e0ff5ab4-6994-4f65-ae27-8f6f48146922,2024-03-01 12:43:29,https://crossdevblog.com/article/70,5,397,Safari,Tablet,Ciencia,Avances en la tecnologÃ­a mÃ©dica,2,forms,"Germany, Berlin"
U005,fdd9e0cf-384a-4b4d-a28b-84a2472b5e6e,2024-07-01 23:25:42,https://crossdevblog.com/article/89,3,409,Firefox,Mobile,Politica,LÃ­deres emergentes del maÃ±ana,2,forms,"UK, London"
U004,3f757816-c90c-4517-a380-7863b3f15fa8,2024-05-23 10:17:46,https://crossdevblog.com/article/22,17,87,Chrome,Desktop,Deportes,CÃ³mo la tecnologÃ­a estÃ¡ cambiando el entrenamiento deportivo,4,forms,"UK, London"
U001,b34e5f8f-1fe2-4f4a-99cd-260a1951c097,2024-06-09 12:18:11,https://crossdevblog.com/article/22,11,482,Chrome,Mobile,Ciencia,El papel de las matemÃ¡ticas en la vida cotidiana,4,buttons,"Canada, Toronto"
U003,e44374f7-43a0-47e8-a8d7-02607a7d3d43,2024-09-15 03:05:12,https://crossdevblog.com/article/10,14,517,Chrome,Desktop,Deportes,Consejos de entrenamiento para maratones para principiantes,2,links,"Colombia, Bogota"
U003,0cfea3f2-94c2-484e-9c0f-4f66c3ba8959,2024-09-12 08:23:07,https://crossdevblog.com/article/22,4,125,Safari,Mobile,Entretenimiento,El arte de contar historias en el cine,0,links,"Germany, Berlin"
U002,892c7620-87d2-4779-b378-3698acf95579,2024-08-16 02:09:12,https://crossdevblog.com/article/94,17,33,Safari,Mobile,Politica,DesafÃ­os de la democracia moderna,3,videos,"Australia, Sydney"
U004,34942226-3b84-4307-96d5-0ee30761aa0b,2024-08-05 12:00:41,https://crossdevblog.com/article/57,12,270,Edge,Tablet,Tecnologia,CÃ³mo la impresiÃ³n 3D estÃ¡ revolucionando la fabricaciÃ³n,5,forms,"UK, London"
U002,60a6512d-f59c-43a7-ad3c-18304385ee50,2024-12-29 13:53:07,https://crossdevblog.com/article/7,18,195,Edge,Tablet,Tecnologia,Avances en biotecnologÃ­a,4,buttons,"Colombia, Bogota"
U005,2cfd86c3-30b4-4c6d-8984-0a2a7f663e3e,2024-02-04 18:22:39,https://crossdevblog.com/article/53,3,412,Chrome,Mobile,Deportes,AnalÃ­tica deportiva: El cambio de juego,5,videos,"Australia, Sydney"
U004,1ce3627b-60fd-4daa-b7ef-6a6bba1837a0,2024-11-29 02:31:22,https://crossdevblog.com/article/4,18,48,Safari,Tablet,Tecnologia,Redes 5G: Lo que necesitas saber,4,images,"Germany, Berlin"
U004,fc2e2dbf-1f0d-42da-a599-230b50c1a013,2024-12-16 14:02:09,https://crossdevblog.com/article/26,20,277,Safari,Mobile,Entretenimiento,Dentro del mundo de la mÃºsica indie,5,multimedia,"Canada, Toronto"
U002,d4400c5b-b8e8-46ff-81c5-16b98964a918,2024-10-07 13:42:59,https://crossdevblog.com/article/5,8,309,Firefox,Tablet,Salud,La importancia de la atenciÃ³n preventiva,0,buttons,"Canada, Toronto"
U002,a0ac414c-28d7-4047-ba0e-197142bf05ac,2024-12-27 09:59:15,https://crossdevblog.com/article/82,19,47,Chrome,Mobile,Tecnologia,ExploraciÃ³n espacial: La nueva frontera tecnolÃ³gica,0,videos,"Canada, Toronto"
U003,b3f933dc-0220-4782-882c-0292c36ce17f,2024-12-10 07:11:17,https://crossdevblog.com/article/80,1,290,Chrome,Mobile,Politica,El papel de las mujeres en la polÃ­tica,0,forms,"Canada, Toronto"
U002,ee02fda7-7c87-4df9-bc92-fed6942d6f53,2024-05-18 02:10:48,https://crossdevblog.com/article/91,13,290,Safari,Tablet,Ciencia,Entendiendo la fÃ­sica cuÃ¡ntica,0,images,"Colombia, Bogota"
U001,38ef6b8a-ddac-42af-ac92-867b446690e3,2024-01-04 17:30:09,https://crossdevblog.com/article/48,6,58,Firefox,Mobile,Ciencia,Avances en la tecnologÃ­a mÃ©dica,0,forms,"Germany, Berlin"
U004,6feeef47-76b0-479f-b357-1b4237406a34,2024-09-20 02:42:29,https://crossdevblog.com/article/40,19,101,Safari,Tablet,Negocios,CÃ³mo construir una marca fuerte,0,buttons,"Germany, Berlin"
U004,bcb6ba34-eb02-4dca-a03e-c7c7e41326c1,2024-10-02 23:37:07,https://crossdevblog.com/article/100,20,520,Edge,Desktop,Entretenimiento,CÃ³mo los videojuegos se estÃ¡n convirtiendo en entretenimiento convencional,3,buttons,"Australia, Sydney"
U002,a1049383-3832-41a6-bda0-1df08245be32,2024-01-19 02:01:44,https://crossdevblog.com/article/96,11,51,Safari,Tablet,Politica,Reformas electorales: Â¿QuÃ© sigue?,3,buttons,"Australia, Sydney"
U004,4dfc72b5-e709-4605-aa77-5835b703521e,2024-05-02 12:57:15,https://crossdevblog.com/article/92,16,280,Chrome,Desktop,Salud,La importancia de la atenciÃ³n preventiva,4,videos,"UK, London"
U001,47b0c778-0649-4f5d-8dbb-a4590a1e41c5,2024-11-29 20:12:17,https://crossdevblog.com/article/45,15,396,Chrome,Mobile,Deportes,La popularidad global del cricket,5,links,"UK, London"
U001,38e06877-fae7-474f-a65e-7d194baf464e,2024-03-18 18:50:09,https://crossdevblog.com/article/29,5,157,Safari,Desktop,Salud,CÃ³mo el sueÃ±o afecta el bienestar general,1,links,"Colombia, Bogota"
U003,8ad91127-9680-49c1-87e0-8c80040907ca,2024-05-05 04:41:58,https://crossdevblog.com/article/55,14,55,Safari,Desktop,Salud,Los beneficios de una dieta basada en plantas,0,forms,"Australia, Sydney"
U005,a6bcc14c-86aa-4e14-b167-9dc029da9a47,2024-05-30 03:32:29,https://crossdevblog.com/article/90,11,166,Firefox,Tablet,Tecnologia,Autos autÃ³nomos: Una nueva era en el transporte,2,images,"Australia, Sydney"
U001,faddb488-4d7f-49d3-9363-1ff473b1f488,2024-12-20 06:49:07,https://crossdevblog.com/article/32,13,457,Firefox,Mobile,Negocios,El auge de la inversiÃ³n socialmente responsable,0,multimedia,"USA, New York"
U001,1575f1c6-b89b-428b-98b2-b94e00b5da0d,2024-05-16 03:00:14,https://crossdevblog.com/article/61,6,374,Chrome,Tablet,Ciencia,Descubrimientos en el campo de la paleontologÃ­a,1,forms,"Germany, Berlin"
U005,8bb8fb4a-f342-4f8e-9d5b-cfe14bc82657,2024-11-08 00:05:37,https://crossdevblog.com/article/81,4,569,Safari,Desktop,Ciencia,El papel de las matemÃ¡ticas en la vida cotidiana,4,images,"Germany, Berlin"
U005,ac32bfde-23a4-46a5-abee-1729bd1dcd6c,2024-12-01 05:23:46,https://crossdevblog.com/article/74,13,229,Safari,Desktop,Ciencia,Nuevos avances en energÃ­a renovable,5,forms,"Australia, Sydney"
U004,ff6747d5-8de6-4aaa-91cf-9c202376b671,2024-12-16 10:53:02,https://crossdevblog.com/article/21,8,264,Chrome,Mobile,Tecnologia,El Internet de las cosas: Conectando el mundo,5,forms,"USA, New York"
U003,fca500ec-9b16-4a7c-95fa-d0a87c0c0d08,2024-11-08 19:33:19,https://crossdevblog.com/article/23,14,570,Chrome,Tablet,Ciencia,Explorando el ocÃ©ano profundo: Nuevos descubrimientos,5,images,"Australia, Sydney"
U003,2f29dd9b-dad6-45fa-bef7-d50227092c10,2024-03-05 21:59:17,https://crossdevblog.com/article/17,19,334,Firefox,Tablet,Entretenimiento,CÃ³mo los videojuegos se estÃ¡n convirtiendo en entretenimiento convencional,5,links,"Colombia, Bogota"
U001,e1b9a75e-c1b1-4f3b-8150-d3bcac7d4c40,2024-04-10 05:22:37,https://crossdevblog.com/article/73,2,55,Firefox,Tablet,Tecnologia,IA: Dando forma al futuro,3,images,"Canada, Toronto"
U003,644b40bf-a17c-4df6-9c9d-a8b9c4d27ef1,2024-01-14 05:46:46,https://crossdevblog.com/article/66,4,446,Firefox,Tablet,Entretenimiento,Reboots y remakes: La nueva tendencia de Hollywood,4,buttons,"Colombia, Bogota"
U003,bc46e06f-f31b-47c4-b589-605949d1e5c0,2024-11-02 20:14:43,https://crossdevblog.com/article/3,7,188,Safari,Desktop,Negocios,El impacto de la inflaciÃ³n en los mercados globales,4,links,"Australia, Sydney"
U005,dfd8fae0-3593-427d-a4d2-16fe218e6ed6,2024-07-31 11:08:35,https://crossdevblog.com/article/86,7,394,Chrome,Tablet,Entretenimiento,CÃ³mo los videojuegos se estÃ¡n convirtiendo en entretenimiento convencional,1,images,"USA, New York"
U002,e407f8b3-d9d4-408b-b45d-c22e29518753,2024-06-30 18:29:39,https://crossdevblog.com/article/15,2,15,Edge,Tablet,Tecnologia,IA: Dando forma al futuro,2,links,"Germany, Berlin"
U003,94e73411-0098-4999-b308-5fecc2ddc248,2024-07-27 02:42:42,https://crossdevblog.com/article/40,19,95,Edge,Tablet,Tecnologia,El futuro de la computaciÃ³n en la nube,3,buttons,"Canada, Toronto"
U001,fd0f4661-2476-48a9-88f7-d417c8f305b9,2024-04-27 00:57:15,https://crossdevblog.com/article/86,16,535,Edge,Mobile,Ciencia,Explorando el ocÃ©ano profundo: Nuevos descubrimientos,0,videos,"Colombia, Bogota"
U001,5e432df2-24f9-4735-8704-4ce051780922,2024-07-15 13:37:36,https://crossdevblog.com/article/70,8,365,Safari,Desktop,Salud,CÃ³mo manejar el dolor crÃ³nico,0,buttons,"Germany, Berlin"
U004,fd8675d6-ee8b-42e1-9686-9e4213b41cd2,2024-11-27 03:18:08,https://crossdevblog.com/article/26,7,199,Firefox,Desktop,Negocios,CÃ³mo crear una estrategia empresarial ganadora,5,images,"USA, New York"
U004,9df6702a-0a01-4da8-8cf5-5f82ad8f5f6d,2024-05-01 08:06:23,https://crossdevblog.com/article/97,7,169,Edge,Desktop,Politica,El impacto de las polÃ­ticas comerciales globales,1,forms,"UK, London"
U004,064c6c62-176a-435b-841d-eb1078cddc79,2024-12-30 09:56:22,https://crossdevblog.com/article/14,3,29,Firefox,Mobile,Negocios,PrÃ¡cticas empresariales sostenibles para 2024,2,links,"Germany, Berlin"
U002,9ba50c32-570e-413b-bcee-72271a31b08b,2024-01-31 19:41:09,https://crossdevblog.com/article/37,3,173,Chrome,Desktop,Negocios,CÃ³mo construir una marca fuerte,5,buttons,"Australia, Sydney"
U001,2055b57a-8460-4510-98a9-3d0c07a5a061,2024-07-16 01:09:13,https://crossdevblog.com/article/39,20,348,Chrome,Tablet,Ciencia,El papel de la fÃ­sica en la tecnologÃ­a moderna,2,videos,"Colombia, Bogota"
U005,7f03821a-5ffd-46d1-bffd-0f677f5718cc,2024-07-07 07:33:55,https://crossdevblog.com/article/72,19,157,Safari,Mobile,Salud,El papel de la salud intestinal en la inmunidad,0,buttons,"Canada, Toronto"
U004,b48469a8-cb63-4016-b284-519e64b275a4,2024-02-01 17:48:00,https://crossdevblog.com/article/97,15,290,Edge,Desktop,Negocios,TransformaciÃ³n digital en industrias tradicionales,1,multimedia,"UK, London"
U005,fd23f1c1-e37a-43a6-ab57-4ec6ff8b6753,2024-01-26 14:02:53,https://crossdevblog.com/article/79,13,356,Safari,Tablet,Deportes,Jugadores clave a seguir en la NBA,4,buttons,"Australia, Sydney"
U005,54587fbb-e8b1-4e0a-913b-5f93e17c785a,2024-07-04 06:09:31,https://crossdevblog.com/article/5,4,21,Safari,Tablet,Tecnologia,Redes 5G: Lo que necesitas saber,4,forms,"UK, London"
U001,4e2af2d1-da7e-4046-814e-2bdead05f425,2024-05-24 04:56:03,https://crossdevblog.com/article/94,19,51,Edge,Tablet,Deportes,El papel de los aficionados en el Ã©xito del equipo,4,images,"UK, London"
U002,6ef85a9a-2b26-42b5-a95f-d4f51d3b9cd9,2024-11-16 06:27:32,https://crossdevblog.com/article/85,5,229,Safari,Desktop,Tecnologia,RobÃ³tica en el cuidado de la salud,3,videos,"UK, London"
