User_ID,Session_ID,Timestamp,Page_URL,Time_Spent_seconds,Clicks,Browser_Type,Device_Type,Article_Category,Article_Name,Interacted_Elements,Video_Views,Geo_Location
U001,d2739c25-b1a8-4693-8ea1-837a76c7df01,2024-04-26 06:14:07,https://crossdevblog.com/article/67,13,307,Safari,Desktop,Negocios,La economÃ­a de trabajos temporales: Pros y contras,5,multimedia,"USA, New York"
U005,96c7661b-fc3d-40b0-a2d9-69b85dbc53a6,2024-03-14 13:05:07,https://crossdevblog.com/article/78,12,136,Chrome,Mobile,Tecnologia,Hogares inteligentes: Â¿Conveniencia o riesgo de seguridad?,2,multimedia,"USA, New York"
U003,ccf222a7-5638-4bef-bbe8-8392741b8f53,2024-09-19 00:06:18,https://crossdevblog.com/article/37,4,143,Edge,Tablet,Tecnologia,Realidad aumentada en la vida cotidiana,3,videos,"Canada, Toronto"
U003,865ba02f-8d8e-4c0a-9765-54a4ef1289bb,2024-09-18 16:38:02,https://crossdevblog.com/article/10,14,251,Chrome,Desktop,Ciencia,Explorando el ocÃ©ano profundo: Nuevos descubrimientos,5,forms,"Colombia, Bogota"
U003,d482aa46-4e54-4b88-91a1-606f0c4e49ce,2024-07-15 12:38:25,https://crossdevblog.com/article/26,13,85,Safari,Tablet,Politica,PolÃ­tica climÃ¡tica en acciÃ³n,3,forms,"Canada, Toronto"
U005,d60d8b93-d42e-411f-9977-7a4285ba3689,2024-07-28 20:43:17,https://crossdevblog.com/article/21,2,431,Edge,Mobile,Ciencia,La ciencia detrÃ¡s de los desastres naturales,5,videos,"Australia, Sydney"
U005,95c7b51c-2a3d-49c2-b09f-e3c9d7ec3840,2024-11-25 09:28:06,https://crossdevblog.com/article/23,8,262,Safari,Mobile,Politica,Una mirada a los movimientos polÃ­ticos globales,1,multimedia,"USA, New York"
U005,6db9635c-8bed-4b97-afef-b1d8b86b3322,2024-04-22 17:59:47,https://crossdevblog.com/article/37,5,346,Edge,Desktop,Entretenimiento,Predicciones de la temporada de premios 2024,0,videos,"Australia, Sydney"
U003,d9edecd3-2f1e-4627-9d6a-c1c0053b0966,2024-10-27 15:43:27,https://crossdevblog.com/article/31,12,65,Edge,Mobile,Negocios,El futuro del trabajo remoto,2,links,"Australia, Sydney"
U003,61b802be-345a-4836-864c-7bbfb6295eed,2024-12-23 18:07:52,https://crossdevblog.com/article/85,7,398,Chrome,Desktop,Politica,DesafÃ­os de la democracia moderna,3,images,"Australia, Sydney"
U001,cf86d68c-502f-45d7-8ead-ea965e44b615,2024-09-21 09:39:57,https://crossdevblog.com/article/81,4,303,Firefox,Desktop,Politica,El futuro de la diplomacia internacional,1,videos,"USA, New York"
U001,10e35419-c6c6-46a9-8811-addc421900a6,2024-01-13 04:49:03,https://crossdevblog.com/article/45,4,417,Edge,Tablet,Salud,La ciencia de la longevidad,5,videos,"Australia, Sydney"
U005,c5eb6e55-4b6c-441e-bd52-bc653b1e13b5,2024-08-30 04:02:48,https://crossdevblog.com/article/20,12,299,Safari,Mobile,Deportes,Jugadores clave a seguir en la NBA,5,forms,"UK, London"
U005,7a9ed8ff-3426-45f9-8323-c9aa2d608e96,2024-11-25 03:54:49,https://crossdevblog.com/article/27,20,283,Safari,Tablet,Salud,Rutinas de ejercicio para un corazÃ³n saludable,1,videos,"Canada, Toronto"
U005,132ef2d6-1d7c-4dbd-a2a3-e07190bac424,2024-05-09 07:59:55,https://crossdevblog.com/article/69,13,541,Firefox,Desktop,Negocios,El futuro del comercio electrÃ³nico,0,images,"Canada, Toronto"
U002,b4e213d0-ffa1-49f0-b34c-0475643218bc,2024-03-10 15:10:13,https://crossdevblog.com/article/79,4,469,Edge,Mobile,Tecnologia,TecnologÃ­a usable: La prÃ³xima gran cosa,4,links,"UK, London"
U002,06208253-5f71-4e56-a696-da2fe7a8d951,2024-06-08 15:24:31,https://crossdevblog.com/article/79,13,63,Chrome,Desktop,Deportes,El legado de los entrenadores deportivos famosos,2,links,"USA, New York"
U002,e7e9aeb1-4505-47de-a1cd-b02fbe73002a,2024-08-15 21:35:41,https://crossdevblog.com/article/62,14,506,Chrome,Mobile,Politica,El papel de las redes sociales en la polÃ­tica,0,buttons,"Australia, Sydney"
U005,1ffbc114-5887-49e5-8fd4-778ff7fabe47,2024-12-22 07:36:37,https://crossdevblog.com/article/56,2,355,Chrome,Mobile,Ciencia,Los Ãºltimos avances en la exploraciÃ³n espacial,2,forms,"Australia, Sydney"
U002,d5ee0edc-4528-4a70-993b-57499b19f27a,2024-06-23 03:30:56,https://crossdevblog.com/article/21,1,89,Firefox,Tablet,Salud,Manejo de la diabetes a travÃ©s de la dieta,2,links,"USA, New York"
U003,bc5d5174-bbe8-4211-9977-9cf9805a9756,2024-09-24 06:23:57,https://crossdevblog.com/article/29,14,107,Edge,Tablet,Salud,CÃ³mo mantenerse saludable mientras viajas,1,images,"Germany, Berlin"
U003,45f04024-4c80-4845-9cb9-0e11c00fd4be,2024-10-27 06:16:31,https://crossdevblog.com/article/41,5,287,Chrome,Desktop,Deportes,La evoluciÃ³n de los deportes electrÃ³nicos,0,videos,"Canada, Toronto"
U004,ecd32ca4-3b30-4bf6-b948-e59e69debbf2,2024-02-16 11:59:31,https://crossdevblog.com/article/19,5,143,Safari,Tablet,Entretenimiento,CÃ³mo los videojuegos se estÃ¡n convirtiendo en entretenimiento convencional,5,videos,"USA, New York"
U002,a14b2bea-baf2-44e3-9388-7097f56bb307,2024-10-28 23:39:01,https://crossdevblog.com/article/65,9,516,Edge,Mobile,Negocios,CÃ³mo la IA estÃ¡ transformando el mundo empresarial,3,images,"Germany, Berlin"
U003,8c64a1e2-e1de-4da1-95f9-84d7f8d52553,2024-08-12 10:50:46,https://crossdevblog.com/article/94,19,493,Safari,Tablet,Salud,Rutinas de ejercicio para un corazÃ³n saludable,0,images,"Canada, Toronto"
U001,4bdb9327-ea3d-458e-ad39-b524ae96726c,2024-10-08 03:36:42,https://crossdevblog.com/article/92,15,534,Edge,Mobile,Ciencia,El papel de la fÃ­sica en la tecnologÃ­a moderna,1,forms,"Colombia, Bogota"
U001,3722ff0a-7a02-484b-8c80-3d665d0dc6f1,2024-06-14 06:54:17,https://crossdevblog.com/article/21,1,117,Edge,Tablet,Deportes,Los 10 mejores momentos del tenis del aÃ±o,1,buttons,"UK, London"
U002,2de4b7d4-8062-4729-99dc-0a257f7b5a93,2024-11-08 23:52:00,https://crossdevblog.com/article/22,13,147,Chrome,Tablet,Entretenimiento,El papel de la diversidad en el entretenimiento,0,buttons,"Colombia, Bogota"
U001,06448079-42c0-4d50-9bd4-4bf1b9fec49e,2024-11-02 11:59:31,https://crossdevblog.com/article/50,14,139,Firefox,Mobile,Salud,Comprendiendo la importancia de la hidrataciÃ³n,1,videos,"Colombia, Bogota"
U005,0f3241e2-3524-4da9-af99-3ce1e6056bfa,2024-01-07 20:53:30,https://crossdevblog.com/article/63,9,498,Chrome,Tablet,Deportes,Rompiendo rÃ©cords en atletismo,3,buttons,"UK, London"
U004,bd05e5ac-cf7c-4a43-b383-11f4ae95630f,2024-04-18 07:05:43,https://crossdevblog.com/article/37,3,343,Chrome,Desktop,Salud,TÃ©cnicas de mindfulness para reducir el estrÃ©s,0,links,"Colombia, Bogota"
U002,e1541479-b457-482a-b0cc-a4b6e4e7e111,2024-12-02 13:52:24,https://crossdevblog.com/article/48,13,487,Firefox,Mobile,Entretenimiento,Dentro del mundo de la mÃºsica indie,0,images,"Canada, Toronto"
U005,8d0a127d-b4a8-41bb-8ba0-360cccbb2dbf,2024-03-01 20:54:44,https://crossdevblog.com/article/18,14,586,Chrome,Tablet,Tecnologia,El papel de la Ã©tica en el desarrollo de IA,2,images,"UK, London"
U002,fdcaa696-e1ba-4940-af2c-0901f2441d9b,2024-10-18 10:44:24,https://crossdevblog.com/article/7,12,221,Edge,Mobile,Entretenimiento,Guerra de streaming: Netflix vs. competidores,0,buttons,"USA, New York"
U004,ea928664-cc7b-4187-ba99-2e25fcd7e8f1,2024-04-29 12:24:59,https://crossdevblog.com/article/28,12,497,Edge,Mobile,Entretenimiento,El papel de la diversidad en el entretenimiento,2,links,"Canada, Toronto"
U004,dd9ddf1e-64d1-4d1d-abc7-6c74a771825b,2024-02-02 13:08:07,https://crossdevblog.com/article/96,17,48,Firefox,Mobile,Politica,PolÃ­tica climÃ¡tica en acciÃ³n,0,links,"Canada, Toronto"
U001,9f35695c-ec6b-4fd8-868f-c2912f1c7b4c,2024-06-20 13:23:28,https://crossdevblog.com/article/36,7,434,Edge,Mobile,Ciencia,Cambio climÃ¡tico: CÃ³mo estÃ¡ afectando a la vida silvestre,1,videos,"UK, London"
U001,4aa8ada0-56a6-4940-8340-30f23ac02679,2024-10-11 19:40:41,https://crossdevblog.com/article/67,17,472,Chrome,Tablet,Entretenimiento,El impacto de las redes sociales en las celebridades,3,images,"Canada, Toronto"
U003,a5d32404-b795-414b-b6fe-480a54e57dc1,2024-10-19 00:37:38,https://crossdevblog.com/article/16,15,131,Firefox,Desktop,Entretenimiento,Dentro del mundo de la mÃºsica indie,2,forms,"UK, London"
U004,b544589e-8f0e-4ec5-88d2-b21776e67c42,2024-01-20 04:00:50,https://crossdevblog.com/article/47,4,249,Edge,Tablet,Salud,Las principales tendencias de fitness en 2024,4,multimedia,"UK, London"
U005,6d679c0c-6f6d-48a9-82d3-7997f2194c27,2024-03-17 05:21:29,https://crossdevblog.com/article/85,7,331,Firefox,Desktop,Entretenimiento,Las 10 mejores pelÃ­culas para ver en 2024,3,images,"Canada, Toronto"
U001,b4ef32df-6d30-4a0a-85e3-10f7196cd4ec,2024-02-28 23:01:56,https://crossdevblog.com/article/54,15,461,Firefox,Desktop,Tecnologia,Realidad aumentada en la vida cotidiana,3,forms,"Canada, Toronto"
U005,f79b2f20-43ac-44ea-9b11-97869ff17291,2024-04-07 17:44:02,https://crossdevblog.com/article/96,11,477,Safari,Mobile,Deportes,Un vistazo a las estrategias de la NFL,1,links,"Germany, Berlin"
U001,9e4cdcc2-6472-4bcd-a3e6-af96b744f1a7,2024-03-10 11:11:18,https://crossdevblog.com/article/85,8,337,Firefox,Tablet,Entretenimiento,CÃ³mo han cambiado los programas de televisiÃ³n en la Ãºltima dÃ©cada,1,links,"Germany, Berlin"
U003,6c65963d-069e-4d3f-8252-3e5c2b34f1f7,2024-02-12 15:09:02,https://crossdevblog.com/article/90,18,373,Edge,Tablet,Ciencia,La ciencia detrÃ¡s de los desastres naturales,0,forms,"Australia, Sydney"
U001,3ae58036-2d9f-4855-afc7-b4036c71eddd,2024-03-15 19:08:39,https://crossdevblog.com/article/20,12,66,Safari,Mobile,Deportes,Jugadores clave a seguir en la NBA,2,buttons,"Colombia, Bogota"
U002,50a65f1e-2e93-49ab-aecc-c2b15b47b5af,2024-02-27 14:55:55,https://crossdevblog.com/article/74,15,398,Safari,Mobile,Deportes,El legado de los entrenadores deportivos famosos,0,buttons,"UK, London"
U001,9a29bc61-0e29-4bcb-96c7-7f1ce73023bd,2024-10-06 23:02:28,https://crossdevblog.com/article/6,19,35,Firefox,Tablet,Salud,La ciencia de la longevidad,2,videos,"USA, New York"
U005,b23400d4-3bb9-4daf-8f58-2b3afad66783,2024-04-25 22:07:29,https://crossdevblog.com/article/78,15,494,Safari,Desktop,Politica,El futuro de las campaÃ±as polÃ­ticas,2,forms,"USA, New York"
U002,7a2eb2b3-1136-42f9-a438-ebc8a8ca8bc5,2024-01-07 10:03:07,https://crossdevblog.com/article/47,7,388,Edge,Tablet,Politica,El papel de las mujeres en la polÃ­tica,3,buttons,"UK, London"
U005,424e5594-5daa-4143-b56c-d35347e2fcff,2024-02-16 12:48:51,https://crossdevblog.com/article/47,9,154,Edge,Mobile,Ciencia,Entendiendo el cerebro humano,2,forms,"UK, London"
U005,924b12c6-9086-443d-bb4c-eaa306a5f9ad,2024-10-04 14:53:01,https://crossdevblog.com/article/14,8,447,Firefox,Tablet,Politica,CÃ³mo la polÃ­tica moldea la economÃ­a global,1,links,"UK, London"
U002,b7c692ef-8657-4914-94b4-75a6111a9242,2024-03-31 08:07:03,https://crossdevblog.com/article/75,14,509,Firefox,Mobile,Tecnologia,Startups tecnolÃ³gicas a seguir en 2024,5,videos,"Colombia, Bogota"
U005,55e02b03-5e2c-41e3-aa22-7d9be6bb2763,2024-01-15 16:36:54,https://crossdevblog.com/article/64,2,572,Firefox,Mobile,Politica,Debatiendo la polÃ­tica de salud,3,images,"USA, New York"
U004,429a241a-e592-44e4-99e9-8d4c917d29cb,2024-01-11 15:35:29,https://crossdevblog.com/article/100,17,29,Edge,Desktop,Salud,Conciencia sobre la salud mental en 2024,0,videos,"UK, London"
U002,6d73973f-3b8b-4798-98d1-1b3d59d2952e,2024-12-08 15:02:06,https://crossdevblog.com/article/59,11,218,Safari,Desktop,Politica,Sanciones internacionales y guerras comerciales,3,images,"Australia, Sydney"
U003,2cb54166-e448-45f5-a99b-dada26516fb6,2024-08-07 05:50:23,https://crossdevblog.com/article/41,8,90,Safari,Tablet,Entretenimiento,CÃ³mo han cambiado los programas de televisiÃ³n en la Ãºltima dÃ©cada,5,images,"UK, London"
U005,23b7565c-15c6-49dc-9649-ef3ba344f467,2024-07-13 18:30:39,https://crossdevblog.com/article/91,3,414,Edge,Mobile,Salud,TÃ©cnicas de mindfulness para reducir el estrÃ©s,5,buttons,"Colombia, Bogota"
U002,7f9e88c0-afbd-4210-b98d-833edaf6fb1c,2024-10-16 22:18:00,https://crossdevblog.com/article/47,7,280,Edge,Desktop,Deportes,Consejos de entrenamiento para maratones para principiantes,5,videos,"Germany, Berlin"
U001,d5a79412-36a2-4d5b-890c-d71386c9e207,2024-11-26 05:02:39,https://crossdevblog.com/article/26,6,495,Firefox,Mobile,Ciencia,Explorando los misterios de los agujeros negros,2,videos,"USA, New York"
U003,2ca802bd-41ec-4f63-8e2c-9dcff9d63b0b,2024-02-16 02:25:07,https://crossdevblog.com/article/71,16,375,Chrome,Desktop,Entretenimiento,Dentro del mundo de la mÃºsica indie,3,videos,"Germany, Berlin"
U001,f4c3b778-1e32-4fd4-b8c6-2e297bb48df2,2024-08-18 11:48:16,https://crossdevblog.com/article/97,1,154,Edge,Mobile,Politica,La nueva ola de nacionalismo,5,forms,"USA, New York"
U001,871760fc-af11-44ee-91dd-57286097f5a6,2024-04-08 01:11:16,https://crossdevblog.com/article/46,18,434,Chrome,Desktop,Negocios,Navegando las regulaciones comerciales internacionales,1,images,"USA, New York"
U005,f07ba6ae-ff6c-4c44-a3fe-3efb7899e24d,2024-10-09 02:24:35,https://crossdevblog.com/article/49,2,110,Safari,Tablet,Deportes,Consejos de entrenamiento para maratones para principiantes,1,forms,"Australia, Sydney"
U001,f03ec6a2-88c6-409e-8171-d5b82825dd54,2024-03-24 01:35:14,https://crossdevblog.com/article/28,18,464,Edge,Desktop,Salud,Los beneficios de una dieta basada en plantas,1,buttons,"UK, London"
