User_ID,Session_ID,Timestamp,Page_URL,Time_Spent_seconds,Clicks,Browser_Type,Device_Type,Article_Category,Article_Name,Interacted_Elements,Video_Views,Geo_Location
U004,48933987-ace2-43f6-84b1-5dd80edd5312,2024-02-28 17:10:41,https://crossdevblog.com/article/41,19,133,Edge,Mobile,Salud,Las principales tendencias de fitness en 2024,3,forms,"Australia, Sydney"
U002,3f3c6fe4-7dd1-45a5-9bdf-651b8f6f4c7b,2024-03-19 15:07:49,https://crossdevblog.com/article/100,2,425,Safari,Desktop,Ciencia,Los Ãºltimos avances en la exploraciÃ³n espacial,2,forms,"Canada, Toronto"
U003,2e8d0180-936b-450c-b464-50eb89b3b4cb,2024-01-19 23:34:14,https://crossdevblog.com/article/95,18,576,Firefox,Desktop,Politica,El papel de las mujeres en la polÃ­tica,4,videos,"Australia, Sydney"
U001,48e6adec-40ec-4a8e-9e36-35ec645a64c6,2024-01-03 06:49:37,https://crossdevblog.com/article/67,4,137,Firefox,Tablet,Ciencia,CÃ³mo el cambio climÃ¡tico estÃ¡ remodelando el planeta,2,buttons,"Colombia, Bogota"
U005,a935a1b3-2bfc-43ff-a110-ca2b19bea4e6,2024-12-05 03:41:37,https://crossdevblog.com/article/8,1,43,Chrome,Tablet,Entretenimiento,El auge del cine internacional,3,videos,"Australia, Sydney"
U002,b6ff33a6-1efb-436a-9496-5c57fbedadd9,2024-09-20 12:45:48,https://crossdevblog.com/article/28,10,65,Safari,Mobile,Politica,Sanciones internacionales y guerras comerciales,2,buttons,"Colombia, Bogota"
U001,f0618480-ec05-4af0-8563-8267859f71e3,2024-11-22 07:14:20,https://crossdevblog.com/article/51,9,184,Firefox,Mobile,Entretenimiento,PrÃ³ximas producciones teatrales que no te puedes perder,1,links,"Australia, Sydney"
U003,23fdb6b5-6bc1-46ce-80f5-2c79d1da8877,2024-02-27 10:55:19,https://crossdevblog.com/article/17,12,166,Firefox,Mobile,Politica,El impacto de las polÃ­ticas comerciales globales,3,buttons,"UK, London"
U002,81e57445-e82d-4bcd-85cb-d91267afb5d2,2024-10-04 13:01:35,https://crossdevblog.com/article/65,9,471,Firefox,Tablet,Deportes,El legado de los entrenadores deportivos famosos,0,images,"Germany, Berlin"
U002,a3eabfb9-a454-4514-94a4-abc662a07c42,2024-07-04 19:24:54,https://crossdevblog.com/article/24,18,308,Chrome,Desktop,Tecnologia,ExploraciÃ³n espacial: La nueva frontera tecnolÃ³gica,3,multimedia,"Australia, Sydney"
U003,1036af39-6f86-46c6-a175-2fca95dba429,2024-10-26 21:53:54,https://crossdevblog.com/article/73,2,457,Edge,Desktop,Politica,LÃ­deres emergentes del maÃ±ana,1,buttons,"USA, New York"
U001,bdaebef8-81bd-4e14-a969-ef2c44507f45,2024-10-03 22:20:12,https://crossdevblog.com/article/86,3,599,Firefox,Desktop,Salud,La ciencia de la longevidad,1,forms,"Germany, Berlin"
U005,ef36efb6-46e5-40e0-b5db-ea77a2fca76e,2024-10-30 15:40:21,https://crossdevblog.com/article/40,19,271,Edge,Mobile,Politica,Tensiones geopolÃ­ticas en el Medio Oriente,3,images,"UK, London"
U003,cdc95fb0-a32b-4e1f-b22d-739b7bc11a27,2024-11-05 08:05:00,https://crossdevblog.com/article/12,20,195,Chrome,Mobile,Ciencia,Cambio climÃ¡tico: CÃ³mo estÃ¡ afectando a la vida silvestre,2,buttons,"Germany, Berlin"
U001,8979d58e-9fe6-4564-980b-a481657304b8,2024-03-31 19:39:00,https://crossdevblog.com/article/67,1,483,Edge,Mobile,Negocios,Fusiones y adquisiciones en el sector tecnolÃ³gico,4,buttons,"UK, London"
U003,69e90a37-213f-4f2c-bb87-a85e2ae882c4,2024-10-08 15:15:55,https://crossdevblog.com/article/76,20,163,Firefox,Tablet,Politica,DesafÃ­os de la democracia moderna,5,multimedia,"Australia, Sydney"
U003,95798aef-d6a2-416a-9edc-4692d75ce261,2024-05-03 09:57:09,https://crossdevblog.com/article/59,10,300,Firefox,Desktop,Entretenimiento,El arte de contar historias en el cine,5,videos,"USA, New York"
U002,698639c7-6c7f-4ca1-8721-2f4a8cf5fb69,2024-02-07 09:05:20,https://crossdevblog.com/article/1,9,486,Chrome,Desktop,Politica,El papel de las mujeres en la polÃ­tica,4,links,"Australia, Sydney"
U001,69849405-6174-415b-84fc-050625fba834,2024-09-18 02:40:54,https://crossdevblog.com/article/75,8,587,Firefox,Mobile,Entretenimiento,Predicciones de la temporada de premios 2024,4,images,"UK, London"
U001,51ec5f46-69df-427d-ace5-37d6422d1ef1,2024-05-01 14:07:28,https://crossdevblog.com/article/38,6,285,Edge,Desktop,Salud,TÃ©cnicas de mindfulness para reducir el estrÃ©s,4,buttons,"USA, New York"
U004,67e27fea-6748-46d9-9317-07ffac49df61,2024-08-21 05:21:30,https://crossdevblog.com/article/45,15,115,Firefox,Desktop,Negocios,El auge de la inversiÃ³n socialmente responsable,1,videos,"UK, London"
U004,010ca802-678c-41df-96c7-c8c5a1a098eb,2024-07-22 19:13:59,https://crossdevblog.com/article/65,14,267,Safari,Desktop,Negocios,Tendencias de capital de riesgo a seguir,2,multimedia,"Germany, Berlin"
U002,6241e6cf-51e3-4f91-b21b-b2ad7bcee2c9,2024-11-28 21:05:11,https://crossdevblog.com/article/34,2,212,Edge,Desktop,Tecnologia,Avances en biotecnologÃ­a,3,images,"USA, New York"
U002,914b177c-a1e2-42d3-8f15-3bd63d3687e9,2024-09-20 18:02:33,https://crossdevblog.com/article/47,17,405,Firefox,Tablet,Tecnologia,Realidad aumentada en la vida cotidiana,1,videos,"Australia, Sydney"
U005,9ce5f7a1-59e0-4bd2-951b-c09c343b4415,2024-04-24 04:01:34,https://crossdevblog.com/article/55,7,320,Chrome,Desktop,Politica,CÃ³mo la polÃ­tica moldea la economÃ­a global,5,images,"Australia, Sydney"
U003,dce64f91-9ee2-475d-99a7-157cbf5e6638,2024-12-02 20:18:19,https://crossdevblog.com/article/4,16,254,Edge,Desktop,Salud,CÃ³mo manejar el dolor crÃ³nico,4,videos,"Australia, Sydney"
U003,5e947dbf-a59d-4d2c-9e4f-1dedac19242e,2024-11-09 02:41:54,https://crossdevblog.com/article/88,5,452,Chrome,Desktop,Salud,La conexiÃ³n entre la salud mental y fÃ­sica,4,forms,"Canada, Toronto"
U005,1734db4e-3bc9-4e98-a55c-cfc4c0fdd671,2024-03-29 13:39:52,https://crossdevblog.com/article/47,15,69,Edge,Mobile,Ciencia,Explorando los misterios de los agujeros negros,2,buttons,"Australia, Sydney"
U005,2746c433-ca66-4bc2-ac84-9f08b93a23d2,2024-10-25 00:43:01,https://crossdevblog.com/article/5,18,215,Safari,Desktop,Ciencia,Avances en la tecnologÃ­a mÃ©dica,3,links,"Australia, Sydney"
U002,45ae411a-ee86-4475-8c6a-8d33166cf3bd,2024-03-03 04:35:14,https://crossdevblog.com/article/22,2,353,Edge,Tablet,Deportes,El futuro del deporte femenino,5,videos,"Colombia, Bogota"
U004,8b9c1407-f679-4f42-8d4a-02b2ef9b74b9,2024-01-14 06:06:41,https://crossdevblog.com/article/85,12,205,Firefox,Tablet,Negocios,Las 10 mejores startups para seguir en 2024,1,buttons,"Germany, Berlin"
U005,ac83b229-370b-4cc7-a381-dc292e78a1a9,2024-07-06 17:32:50,https://crossdevblog.com/article/89,5,373,Chrome,Desktop,Politica,PolÃ­tica climÃ¡tica en acciÃ³n,2,videos,"Australia, Sydney"
U004,5d944905-bdbc-4d3c-8b3d-613ae80f3628,2024-01-26 23:05:15,https://crossdevblog.com/article/89,6,328,Safari,Mobile,Politica,Descifrando las nuevas leyes fiscales,4,links,"Canada, Toronto"
U005,dac99362-2fee-4598-94f6-1db52ce0cf44,2024-11-27 04:11:48,https://crossdevblog.com/article/33,8,193,Firefox,Tablet,Negocios,Tendencias de capital de riesgo a seguir,5,images,"Colombia, Bogota"
U002,97621555-b624-4efb-b84a-51d4528eef8a,2024-08-23 01:43:57,https://crossdevblog.com/article/6,12,61,Chrome,Desktop,Politica,Enmiendas constitucionales: Pros y contras,5,links,"UK, London"
U005,2aec2cdc-6000-4a2e-b60c-5a0aaf08c21a,2024-05-16 04:02:04,https://crossdevblog.com/article/17,3,133,Firefox,Desktop,Entretenimiento,La evoluciÃ³n de las plataformas de streaming,2,buttons,"Colombia, Bogota"
U002,6f24c7d5-725e-4d3a-8e21-132cd4eb57b7,2024-12-28 23:13:27,https://crossdevblog.com/article/21,1,497,Safari,Tablet,Politica,Debatiendo la polÃ­tica de salud,4,buttons,"Colombia, Bogota"
U005,2d19beb6-00a2-4b12-a747-40808180a062,2024-01-13 03:23:39,https://crossdevblog.com/article/59,19,482,Edge,Mobile,Politica,Reformas electorales: Â¿QuÃ© sigue?,0,forms,"USA, New York"
U004,a8ea93f0-744e-4678-8ea8-f923aea13127,2024-01-03 06:40:28,https://crossdevblog.com/article/36,9,138,Edge,Mobile,Ciencia,El papel de la fÃ­sica en la tecnologÃ­a moderna,1,images,"Germany, Berlin"
U005,1cbf6460-9058-4836-b0cd-e13a8afb4a1a,2024-10-27 07:34:24,https://crossdevblog.com/article/50,6,516,Safari,Desktop,Ciencia,CÃ³mo la IA estÃ¡ revolucionando la investigaciÃ³n cientÃ­fica,5,videos,"Canada, Toronto"
U003,a1a15f72-76ee-4723-a0ed-5f1e0378d01a,2024-11-22 02:30:06,https://crossdevblog.com/article/100,8,590,Safari,Mobile,Negocios,CÃ³mo construir una marca fuerte,1,buttons,"Australia, Sydney"
U003,3246345c-ed51-49db-9a62-2943c4c900aa,2024-02-01 04:30:14,https://crossdevblog.com/article/51,16,34,Safari,Tablet,Deportes,Juegos OlÃ­mpicos 2024: QuÃ© esperar,3,links,"UK, London"
U005,dae68228-acf0-4b49-89f3-b6eab6bc9c65,2024-07-14 03:50:05,https://crossdevblog.com/article/25,2,262,Chrome,Desktop,Tecnologia,El Internet de las cosas: Conectando el mundo,5,forms,"Australia, Sydney"
U005,4e8b80a7-2eaa-4797-b70e-a89f451b1a82,2024-07-27 21:35:07,https://crossdevblog.com/article/7,6,331,Safari,Tablet,Negocios,Las 10 mejores startups para seguir en 2024,3,videos,"Colombia, Bogota"
U005,7647ca64-8682-4390-80f9-460a8d8d24da,2024-03-14 11:49:05,https://crossdevblog.com/article/16,5,138,Firefox,Desktop,Entretenimiento,Celebridades que usan su plataforma para el bien,5,forms,"Germany, Berlin"
U002,0d0b12db-015a-44f6-a595-c18ea6a75996,2024-01-16 09:00:58,https://crossdevblog.com/article/16,18,291,Safari,Tablet,Tecnologia,El papel de la Ã©tica en el desarrollo de IA,2,multimedia,"USA, New York"
U001,039c75ba-4f95-456c-af5c-50cc7904e00a,2024-12-19 08:07:29,https://crossdevblog.com/article/29,2,295,Chrome,Desktop,Entretenimiento,CÃ³mo han cambiado los programas de televisiÃ³n en la Ãºltima dÃ©cada,3,multimedia,"Colombia, Bogota"
U005,b5d4b58a-9df7-4be2-bf8c-e57262422636,2024-02-11 03:34:12,https://crossdevblog.com/article/90,17,274,Safari,Desktop,Deportes,Dentro del mundo de la nataciÃ³n competitiva,0,links,"Canada, Toronto"
U001,09620b17-01b8-41ac-980e-e822feab74d0,2024-04-13 18:29:45,https://crossdevblog.com/article/12,17,89,Chrome,Mobile,Ciencia,La importancia de la biodiversidad,4,forms,"Germany, Berlin"
U004,0dff7f98-864d-40fe-8731-773bf3729534,2024-03-10 20:57:38,https://crossdevblog.com/article/84,12,416,Firefox,Desktop,Tecnologia,El papel de la Ã©tica en el desarrollo de IA,5,images,"Canada, Toronto"
U005,231c4080-0482-4ba4-9c22-64f2432d42dd,2024-03-21 07:59:40,https://crossdevblog.com/article/55,20,189,Chrome,Desktop,Negocios,Fusiones y adquisiciones en el sector tecnolÃ³gico,4,buttons,"Australia, Sydney"
U002,8a3e6496-c574-4ace-a360-685b15c56f3d,2024-01-10 14:14:13,https://crossdevblog.com/article/91,7,430,Chrome,Tablet,Politica,Una mirada a los movimientos polÃ­ticos globales,0,buttons,"UK, London"
U004,35c369f1-7e39-483c-b959-e1ca4bc430fb,2024-03-16 17:14:33,https://crossdevblog.com/article/43,11,299,Edge,Mobile,Politica,OpiniÃ³n pÃºblica y formulaciÃ³n de polÃ­ticas,2,buttons,"Canada, Toronto"
U003,6367dede-bd17-4acd-9783-cb374bdd4e1e,2024-12-05 12:13:23,https://crossdevblog.com/article/90,2,172,Chrome,Mobile,Tecnologia,IA: Dando forma al futuro,0,links,"UK, London"
U001,f8a067fd-5fc4-4cf0-86ed-e6fa0522c8da,2024-05-08 14:13:46,https://crossdevblog.com/article/100,8,179,Firefox,Tablet,Deportes,Rompiendo rÃ©cords en atletismo,0,forms,"Germany, Berlin"
U001,ef82939d-51ce-4b19-b819-bf1c0d5f9530,2024-05-22 12:04:09,https://crossdevblog.com/article/88,17,590,Safari,Mobile,Salud,La ciencia de la longevidad,5,links,"UK, London"
U005,1251ea2c-6d4c-46ec-b418-6a7fc42285d6,2024-01-29 11:49:09,https://crossdevblog.com/article/12,10,190,Safari,Tablet,Deportes,Consejos de entrenamiento para maratones para principiantes,3,videos,"Colombia, Bogota"
U005,db2eada1-b48c-46b3-b541-6fb911fd71b8,2024-11-29 01:50:13,https://crossdevblog.com/article/38,5,595,Chrome,Tablet,Tecnologia,RobÃ³tica en el cuidado de la salud,4,links,"Colombia, Bogota"
U001,1e360433-4d1e-4e04-8862-afc6e3e068c1,2024-03-10 02:56:04,https://crossdevblog.com/article/36,11,335,Firefox,Desktop,Ciencia,Entendiendo el cerebro humano,5,multimedia,"Germany, Berlin"
U005,c8274a1f-1ce4-4472-94c9-a4dfc09c4268,2024-07-16 22:42:26,https://crossdevblog.com/article/99,15,273,Edge,Tablet,Entretenimiento,La evoluciÃ³n de las plataformas de streaming,3,videos,"Germany, Berlin"
U004,21c901b3-eb07-4654-adde-4729d91c6734,2024-05-07 02:19:58,https://crossdevblog.com/article/18,5,553,Chrome,Tablet,Deportes,La popularidad global del cricket,4,forms,"Australia, Sydney"
U002,a69ee11a-6ea0-4ee6-80ef-1a8075df0cd1,2024-06-17 23:46:10,https://crossdevblog.com/article/93,8,317,Edge,Tablet,Deportes,Consejos de entrenamiento para maratones para principiantes,3,images,"Germany, Berlin"
U005,6705a2d9-9dcf-416a-b909-eb2ce0e2e3b1,2024-10-08 21:34:07,https://crossdevblog.com/article/100,17,423,Edge,Mobile,Deportes,El futuro del deporte femenino,3,buttons,"Australia, Sydney"
U004,5d037236-169a-477e-a315-0d7890c36e34,2024-06-26 12:30:21,https://crossdevblog.com/article/31,18,57,Chrome,Desktop,Entretenimiento,Los mejores documentales que debes ver,1,forms,"Germany, Berlin"
U001,0d49b42b-20e9-4162-bf33-55cb184a025d,2024-06-05 14:44:29,https://crossdevblog.com/article/47,20,87,Edge,Tablet,Ciencia,La bÃºsqueda de vida extraterrestre,3,buttons,"UK, London"
U002,40354b80-d37e-423b-900c-4519354d7156,2024-10-12 18:17:51,https://crossdevblog.com/article/76,2,186,Firefox,Tablet,Tecnologia,Avances en biotecnologÃ­a,5,links,"Colombia, Bogota"
U005,f6a95df3-17dd-498e-b160-f805530c3d5a,2024-06-13 10:38:25,https://crossdevblog.com/article/10,9,270,Safari,Mobile,Deportes,El legado de los entrenadores deportivos famosos,2,buttons,"USA, New York"
U002,0f14ecab-e7ed-408d-b118-688a8dab6e5d,2024-08-22 19:50:57,https://crossdevblog.com/article/87,2,492,Edge,Tablet,Ciencia,Explorando el ocÃ©ano profundo: Nuevos descubrimientos,2,links,"USA, New York"
U005,736035d5-8714-4f1f-b06e-9444adab3cbd,2024-04-24 14:39:10,https://crossdevblog.com/article/49,18,547,Firefox,Mobile,Salud,La importancia de la atenciÃ³n preventiva,0,multimedia,"Australia, Sydney"
U003,c6c790d8-52da-4be4-858b-f0eb2852b1ca,2024-08-28 17:04:44,https://crossdevblog.com/article/45,19,501,Firefox,Mobile,Politica,Enmiendas constitucionales: Pros y contras,4,videos,"Germany, Berlin"
U005,0dac53ab-ea34-4f37-8196-766262c33b5a,2024-08-25 20:58:18,https://crossdevblog.com/article/85,13,154,Firefox,Desktop,Negocios,Crowdfunding: Una nueva era de financiamiento empresarial,5,links,"Germany, Berlin"
